trip_distance,fare_amount,tip_amount,tolls_amount,trip_duration,speed,rate_code,payment_type
12.64,42.0,12.39,5.76,0.7688888888888888,16.439306358381504,1,1
8.41,25.0,4.0,0.0,0.36833333333333335,22.832579185520363,1,1
7.3,24.0,5.06,0.0,0.3175,22.992125984251967,1,1
8.1,29.0,9.05,0.0,0.33694444444444444,24.03957131079967,1,1
15.3,67.0,16.95,0.0,0.5647222222222222,27.09296606000984,1,1
4.41,23.5,4.86,0.0,0.5755555555555556,7.662162162162162,1,1
17.4,70.0,15.0,14.0,0.6661111111111111,26.121768140116764,3,1
19.54,57.0,11.56,0.0,0.4741666666666667,41.209138840070295,1,1
13.96,42.0,14.72,5.76,0.5755555555555556,24.254826254826256,1,1
0.3,3.0,0.75,0.0,0.665,0.45112781954887216,1,1
14.71,40.0,6.7,0.0,1.0033333333333334,14.661129568106311,1,1
9.23,39.5,9.21,5.76,0.37805555555555553,24.414401175606173,1,1
9.26,37.0,7.56,0.0,0.5152777777777777,17.970889487870622,1,1
15.6,43.5,8.95,0.0,1.024166666666667,15.231895850284781,1,1
9.6,40.0,20.0,5.76,0.49333333333333335,19.45945945945946,1,1
3.64,21.5,2.33,0.0,0.5494444444444444,6.624873609706775,1,1
10.42,30.0,7.41,5.76,0.35305555555555557,29.513768686073956,1,1
8.56,28.0,7.01,5.76,0.705,12.141843971631207,1,1
10.63,30.0,9.14,5.76,0.7161111111111111,14.844065166795966,1,1
7.85,30.0,6.26,0.0,0.2808333333333333,27.95252225519288,1,1
5.7,22.0,5.7,0.0,0.5944444444444444,9.588785046728972,1,1
2.28,22.0,4.76,0.0,0.5397222222222222,4.2243952650540395,1,1
0.2,3.0,0.85,0.0,0.31722222222222224,0.6304728546409807,1,1
5.0,21.5,6.65,0.0,0.43666666666666665,11.450381679389313,1,1
7.11,22.0,0.0,0.0,0.0005555555555555556,12798.0,1,1
11.8,44.0,6.72,0.0,0.5680555555555555,20.772616136919318,1,1
5.18,24.0,4.96,0.0,0.6794444444444444,7.623875715453802,1,1
8.15,28.0,8.89,5.76,0.4463888888888889,18.257622899813317,1,1
4.99,24.0,5.06,0.0,0.8925,5.591036414565827,1,1
10.1,30.5,11.1,5.76,0.6272222222222222,16.102745792736936,1,1
9.05,27.5,7.01,5.76,0.8086111111111111,11.192030230161459,1,1
8.54,30.5,7.61,5.76,0.41805555555555557,20.427906976744183,1,1
16.09,49.0,0.0,5.76,0.95,16.936842105263157,1,1
6.5,24.0,4.95,0.0,0.5805555555555556,11.196172248803826,1,1
10.0,32.5,7.0,0.0,0.6319444444444444,15.824175824175825,1,1
4.5,23.5,6.33,0.0,0.6719444444444445,6.6969822240595285,1,1
10.2,31.0,0.0,2.64,0.6605555555555556,15.441547518923464,1,0
7.99,35.5,7.26,0.0,0.5830555555555555,13.703668413530252,1,1
7.99,28.5,7.21,5.76,0.6702777777777778,11.920430998756736,1,1
10.61,36.5,8.61,5.76,0.5841666666666666,18.16262482168331,1,1
8.41,25.0,7.89,5.76,0.6563888888888889,12.812526449428692,1,1
49.03,235.0,0.0,2.64,0.585,83.81196581196582,5,0
8.62,26.5,4.1,0.0,0.32611111111111113,26.432708688245313,1,1
10.69,30.0,0.0,0.0,0.5716666666666667,18.699708454810494,1,0
16.23,44.5,12.76,5.76,0.35555555555555557,45.646875,1,1
11.02,35.5,8.41,5.76,0.6327777777777778,17.415276558384548,1,1
11.75,35.0,8.31,5.76,0.5536111111111112,21.224284997491218,1,1
11.54,37.0,7.76,0.0,0.595,19.394957983193276,1,1
9.4,29.5,7.7,0.0,0.6458333333333334,14.55483870967742,1,1
7.92,23.5,4.86,0.0,0.51,15.529411764705882,1,1
8.82,33.5,4.01,5.76,0.2966666666666667,29.730337078651683,1,1
13.39,38.5,9.01,5.76,0.5138888888888888,26.05621621621622,1,1
6.83,26.5,5.46,0.0,0.6302777777777778,10.83649184662847,1,1
9.56,29.0,7.25,0.0,0.35555555555555557,26.8875,1,1
12.1,43.0,8.75,0.0,0.02,605.0,1,1
5.79,22.5,4.76,0.0,0.5586111111111111,10.364992541024368,1,1
4.63,23.5,4.86,0.0,0.5166666666666667,8.961290322580645,1,1
11.3,37.5,8.8,5.76,0.7827777777777778,14.435770049680626,1,1
21.2,61.0,13.6,5.76,0.5555555555555556,38.16,1,1
5.8,22.5,4.66,0.0,0.2986111111111111,19.42325581395349,1,1
7.5,24.5,5.15,0.0,0.48305555555555557,15.526164462334675,1,1
0.2,3.0,0.0,0.0,0.5691666666666667,0.3513909224011713,1,0
6.01,22.5,0.0,0.0,0.6555555555555556,9.167796610169491,1,1
12.75,40.0,9.31,5.76,0.5175,24.637681159420293,1,1
4.3,22.0,4.75,0.0,0.5116666666666667,8.403908794788272,1,1
8.7,27.5,7.0,5.76,0.47944444444444445,18.1460023174971,1,1
0.33,3.0,0.0,0.0,0.6536111111111111,0.5048873778155546,1,0
8.99,29.5,7.21,5.76,0.5972222222222222,15.053023255813955,1,1
6.01,32.0,0.0,0.0,0.5777777777777777,10.401923076923078,1,0
7.4,24.0,6.33,0.0,0.7561111111111111,9.786921381337253,1,1
14.0,39.0,7.96,0.0,0.7088888888888889,19.74921630094044,1,1
8.74,27.0,7.08,0.0,0.5194444444444445,16.82566844919786,1,1
7.66,25.5,5.46,0.0,0.6241666666666666,12.272363150867825,1,1
3.5,25.5,0.0,0.0,0.76,4.605263157894737,1,0
24.1,87.5,18.9,5.76,0.44555555555555554,54.08977556109726,5,1
29.44,75.0,0.0,0.0,0.016944444444444446,1737.4426229508197,5,1
12.63,46.5,10.61,5.76,0.49333333333333335,25.60135135135135,1,1
10.5,38.0,3.98,0.0,0.4255555555555556,24.673629242819842,1,1
15.86,85.0,19.56,12.5,0.3552777777777778,44.641125879593424,3,1
5.79,26.5,6.95,0.0,0.395,14.658227848101266,1,1
11.46,33.5,10.14,5.76,0.2761111111111111,41.505030181086525,1,1
6.36,53.5,11.06,0.0,0.3466666666666667,18.346153846153847,1,1
7.8,25.0,5.15,0.0,0.4622222222222222,16.875,1,1
10.42,32.0,7.91,5.76,0.6005555555555555,17.350601295097132,1,1
3.81,22.0,0.0,0.0,0.4633333333333333,8.223021582733812,1,0
4.13,32.0,6.56,0.0,1.082777777777778,3.814263724987172,1,1
6.52,22.5,4.66,0.0,0.475,13.726315789473684,1,1
9.2,34.0,8.31,5.76,0.019444444444444445,473.1428571428571,1,1
9.5,31.5,9.5,5.76,0.29583333333333334,32.112676056338024,1,1
0.3,3.0,0.85,0.0,0.7561111111111111,0.3967670830271859,1,1
14.18,47.5,12.08,0.0,0.3713888888888889,38.18100224382947,1,1
10.1,30.0,6.15,0.0,0.8180555555555555,12.34634974533107,1,1
8.9,38.0,0.0,0.0,0.5036111111111111,17.672366243794816,1,0
10.02,37.0,7.56,0.0,0.4288888888888889,23.362694300518136,1,1
20.31,55.0,0.0,5.76,0.40444444444444444,50.217032967032964,1,0
7.62,26.0,5.36,0.0,0.01972222222222222,386.3661971830986,1,1
5.05,23.5,4.96,0.0,0.4386111111111111,11.513616212792906,1,1
18.15,76.5,22.82,14.5,0.5513888888888889,32.9168765743073,3,1
9.84,27.5,6.91,5.76,0.38555555555555554,25.521613832853028,1,1
11.94,37.0,7.76,0.0,0.5772222222222222,20.685274302213667,1,1
8.26,26.5,5.66,0.0,0.35638888888888887,23.17692907248636,1,1
7.38,27.0,5.66,0.0,0.44916666666666666,16.430426716141003,1,1
4.6,22.0,0.0,0.0,0.38166666666666665,12.05240174672489,1,0
14.51,41.5,0.0,0.0,0.41638888888888886,34.84723148765844,1,0
13.3,47.5,10.0,0.0,0.6861111111111111,19.384615384615387,1,1
11.6,36.0,8.5,5.76,0.6030555555555556,19.235375403040074,1,1
15.1,42.5,12.35,5.76,0.4661111111111111,32.39570917759237,1,1
5.14,25.5,5.26,0.0,0.5922222222222222,8.679174484052533,1,1
8.0,23.5,6.1,5.76,0.5833333333333334,13.714285714285714,1,1
8.87,31.0,11.57,5.76,0.02861111111111111,310.0194174757281,1,1
7.32,25.0,5.16,0.0,0.4488888888888889,16.306930693069308,1,1
0.25,3.0,0.76,0.0,0.6263888888888889,0.3991130820399113,1,1
15.7,63.0,8.0,12.5,0.8844444444444445,17.751256281407034,3,1
9.95,31.0,9.39,5.76,0.5469444444444445,18.191975622143218,1,1
13.32,46.0,13.14,5.76,0.5252777777777777,25.35801163405606,1,1
9.3,27.0,0.0,5.76,0.018333333333333333,507.2727272727273,1,1
13.44,36.5,11.34,0.0,0.4013888888888889,33.48373702422145,1,1
7.4,23.0,3.72,0.0,0.5916666666666667,12.507042253521128,1,1
10.6,32.0,7.71,5.76,0.6327777777777778,16.75153643546971,1,1
20.5,56.0,8.92,2.64,0.20722222222222222,98.92761394101876,1,1
5.0,23.0,4.0,0.0,0.4288888888888889,11.658031088082902,1,1
0.21,3.0,1.14,0.0,0.3672222222222222,0.5718608169440241,1,1
9.8,29.5,7.21,5.76,0.3844444444444444,25.49132947976879,1,1
8.98,26.5,7.0,5.76,0.6283333333333333,14.291777188328913,1,1
5.84,29.0,0.0,0.0,0.5047222222222222,11.57072096862961,1,0
6.9,27.0,5.65,0.0,0.4127777777777778,16.71601615074024,1,1
11.42,38.0,0.0,0.0,0.025277777777777777,451.7802197802198,1,0
6.57,23.5,4.96,0.0,0.7536111111111111,8.718024327312937,1,1
11.09,32.0,0.0,0.0,0.9216666666666666,12.03254972875226,1,0
8.2,27.5,7.2,0.0,0.9211111111111111,8.90229191797346,1,1
5.58,26.0,5.36,0.0,0.39055555555555554,14.287339971550498,1,1
9.25,26.5,5.56,0.0,0.8211111111111111,11.265223274695535,1,1
4.67,21.5,4.46,0.0,0.5827777777777777,8.013346043851287,1,1
6.62,23.5,4.86,0.0,0.335,19.761194029850746,1,1
13.68,47.0,10.71,5.76,0.43805555555555553,31.228915662650603,1,1
12.04,35.5,7.36,0.0,0.5691666666666667,21.15373352855051,1,1
7.8,24.0,6.1,5.76,0.8805555555555555,8.858044164037855,1,1
9.0,27.0,6.7,5.76,0.46055555555555555,19.5416164053076,1,1
16.1,50.0,11.0,5.76,0.46,35.0,1,1
8.52,28.0,7.2,0.0,0.6819444444444445,12.493686354378818,1,1
11.92,38.5,11.94,0.0,0.7886111111111112,15.115181401902078,1,1
5.3,34.5,7.06,0.0,0.6430555555555556,8.241900647948164,1,1
6.3,22.5,4.65,0.0,0.6311111111111111,9.982394366197184,1,1
8.51,33.5,6.86,0.0,0.5041666666666667,16.879338842975205,1,1
12.35,45.5,13.02,5.76,0.5477777777777778,22.545638945233264,1,1
5.67,55.0,13.95,0.0,0.4127777777777778,13.736204576043068,5,1
7.1,25.5,5.35,0.0,0.029444444444444443,241.1320754716981,1,1
8.0,27.5,6.8,5.76,0.7680555555555556,10.415913200723327,1,1
9.49,30.5,9.26,5.76,0.01972222222222222,481.18309859154937,1,1
8.65,25.5,6.41,5.76,0.6388888888888888,13.53913043478261,1,1
1.7,23.5,3.65,0.0,0.5186111111111111,3.277986073915372,1,1
0.3,3.0,0.85,0.0,0.5336111111111111,0.5622071837584591,1,1
12.3,45.5,10.4,5.76,0.38916666666666666,31.605995717344754,1,1
13.6,41.0,8.36,0.0,0.36333333333333334,37.43119266055046,1,1
10.3,32.5,7.8,5.76,0.4702777777777778,21.90194920259894,1,1
11.88,33.5,8.11,5.76,0.8113888888888889,14.641561109209174,1,1
5.57,26.5,2.5,0.0,0.4091666666666667,13.613034623217922,1,1
13.4,38.0,8.0,0.0,0.4597222222222222,29.148036253776436,1,1
10.88,34.0,8.11,5.76,0.5041666666666667,21.5801652892562,1,1
11.3,34.0,8.8,0.0,0.5361111111111111,21.077720207253886,1,1
3.07,22.0,4.56,0.0,0.4891666666666667,6.275979557069846,1,1
11.64,33.5,8.01,5.76,0.3441666666666667,33.82082324455206,1,1
9.49,36.0,7.36,0.0,0.33444444444444443,28.375415282392026,1,1
9.61,35.5,8.61,5.76,0.3630555555555556,26.469778117827083,1,1
8.56,30.5,6.36,0.0,0.49083333333333334,17.439728353140918,1,1
0.35,3.0,0.76,0.0,0.6366666666666667,0.5497382198952879,1,1
8.9,34.0,12.45,5.76,0.3811111111111111,23.35276967930029,1,1
13.66,44.0,10.11,5.76,0.3952777777777778,34.55797610681658,1,1
8.06,29.5,6.16,0.0,0.5730555555555555,14.064953950557442,1,1
7.34,23.0,4.76,0.0,0.4666666666666667,15.728571428571428,1,1
7.88,23.5,4.86,0.0,0.4186111111111111,18.82415394824154,1,1
10.8,35.0,4.16,5.76,0.45472222222222225,23.75076359193647,1,1
10.9,31.5,7.6,5.76,0.4172222222222222,26.125166444740348,1,1
11.29,41.0,0.0,0.0,0.7055555555555556,16.001574803149605,1,1
5.9,28.0,7.45,0.0,0.7719444444444444,7.643037063691976,1,1
10.45,29.0,7.11,5.76,0.5225,20.0,1,1
7.6,27.5,8.55,6.0,0.37194444444444447,20.43315907393577,1,1
10.39,32.0,0.0,5.76,0.37194444444444447,27.93427931292009,1,0
16.86,45.5,0.0,0.0,0.5211111111111111,32.35394456289979,1,1
8.68,28.5,0.0,5.76,0.615,14.113821138211382,1,0
9.62,30.0,0.0,0.0,0.3988888888888889,24.116991643454035,1,0
10.72,33.5,8.11,5.76,0.4725,22.68783068783069,1,1
8.81,32.5,0.0,0.0,0.3958333333333333,22.25684210526316,1,0
11.37,33.5,0.0,5.76,0.7708333333333334,14.750270270270269,1,0
6.57,21.5,5.58,0.0,0.2611111111111111,25.161702127659574,1,1
9.74,27.5,8.52,5.76,0.7769444444444444,12.536288880943868,1,1
12.1,40.0,9.3,5.76,0.6197222222222222,19.52487673688929,1,1
10.62,29.5,7.21,5.76,0.4325,24.554913294797686,1,1
7.9,30.5,3.76,0.0,0.7505555555555555,10.525536639526278,1,1
14.2,39.0,0.0,0.0,0.42583333333333334,33.34637964774951,1,0
24.68,69.5,0.0,5.76,0.46805555555555556,52.72878338278932,1,1
13.9,40.0,8.15,0.0,0.3869444444444444,35.922469490308686,1,1
14.77,41.5,12.69,0.0,0.47555555555555556,31.05841121495327,1,1
9.3,28.5,6.05,0.0,0.37694444444444447,24.672070744288874,1,1
5.95,23.0,7.44,0.0,0.45305555555555554,13.13304721030043,1,1
6.94,31.0,0.0,0.0,0.4058333333333333,17.100616016427107,1,0
7.4,27.5,5.86,0.0,0.4011111111111111,18.44875346260388,1,1
8.45,26.0,6.61,5.76,23.532777777777778,0.3590736325220142,1,1
9.73,31.0,5.8,0.0,0.6672222222222223,14.582847626977518,1,1
17.59,60.0,0.0,0.0,0.6211111111111111,28.32021466905188,5,0
6.22,26.0,5.36,0.0,0.6097222222222223,10.201366742596809,1,1
8.0,25.5,5.35,0.0,0.38166666666666665,20.96069868995633,1,1
6.76,34.5,7.16,0.0,0.4930555555555556,13.710422535211267,1,1
12.24,45.0,15.47,5.76,0.855,14.31578947368421,1,1
12.25,38.5,8.06,0.0,0.6722222222222223,18.223140495867767,1,1
6.9,22.5,4.75,0.0,0.6144444444444445,11.229656419529837,1,1
7.2,27.0,5.56,0.0,0.4872222222222222,14.777651083238313,1,1
3.63,26.0,6.95,0.0,0.016111111111111114,225.31034482758616,1,1
10.04,35.0,8.51,5.76,0.7141666666666666,14.058343057176195,1,1
4.7,27.0,5.55,0.0,0.6658333333333334,7.0588235294117645,1,1
11.13,33.0,6.86,0.0,0.8466666666666667,13.145669291338583,1,1
6.58,25.5,7.89,0.0,0.6369444444444444,10.3305713039686,1,1
22.4,62.5,0.01,0.0,0.475,47.1578947368421,1,1
11.4,35.0,10.0,5.76,0.32416666666666666,35.167095115681235,1,1
8.79,27.0,6.81,5.76,0.7575,11.603960396039604,1,1
4.04,28.0,5.76,0.0,0.6911111111111111,5.845659163987138,1,1
11.86,36.5,7.46,0.0,0.7047222222222222,16.829325975561687,1,1
12.4,35.0,7.25,0.0,0.5566666666666666,22.275449101796408,1,1
5.52,24.5,2.58,0.0,0.7058333333333333,7.8205430932703655,1,1
6.72,25.5,0.0,0.0,0.2802777777777778,23.97621407333994,1,1
11.3,45.0,0.0,0.0,0.8655555555555555,13.055198973042364,1,0
0.16,3.0,0.0,0.0,0.3194444444444444,0.5008695652173913,1,0
9.7,36.0,8.5,5.76,0.3161111111111111,30.685413005272405,1,1
6.24,29.0,4.0,0.0,0.9966666666666667,6.260869565217392,1,1
5.51,22.0,4.56,0.0,0.4963888888888889,11.100167879127028,1,1
6.39,31.0,0.0,0.0,0.2833333333333333,22.552941176470586,1,1
12.2,36.5,8.5,5.76,0.7155555555555555,17.049689440993788,1,1
3.4,21.5,4.45,0.0,0.2427777777777778,14.0045766590389,1,1
7.81,25.5,5.36,0.0,0.55,14.199999999999998,1,1
15.85,44.5,0.0,5.76,0.5427777777777778,29.201637666325485,1,1
23.59,67.0,17.08,0.0,0.7686111111111111,30.69172388868811,1,1
2.1,26.0,3.5,0.0,0.6652777777777777,3.1565762004175366,1,1
10.6,35.5,8.4,5.76,0.4702777777777778,22.53987005316007,1,1
7.0,23.0,4.85,0.0,0.3566666666666667,19.626168224299064,1,1
17.4,54.0,12.1,5.76,0.6816666666666666,25.52567237163814,1,1
6.91,27.5,7.2,0.0,0.45694444444444443,15.122188449848025,1,1
5.5,21.5,4.56,0.0,0.5238888888888888,10.498409331919406,1,1
8.99,27.5,6.81,5.76,0.44666666666666666,20.12686567164179,1,1
11.6,35.5,8.6,5.76,0.4766666666666667,24.335664335664333,1,1
9.8,37.5,7.85,0.0,0.44277777777777777,22.13299874529486,1,1
10.76,36.0,8.51,5.76,0.45416666666666666,23.691743119266054,1,1
11.31,33.5,6.96,0.0,0.45444444444444443,24.88753056234719,1,1
4.4,21.5,4.66,0.0,0.5655555555555556,7.779960707269155,1,1
5.48,28.5,7.32,0.0,0.3663888888888889,14.956785443517818,1,1
7.87,26.0,0.0,0.0,0.6436111111111111,12.227880880448856,1,0
8.92,25.0,6.58,0.0,0.43916666666666665,20.311195445920305,1,1
11.42,35.0,7.16,0.0,0.9352777777777778,12.210276210276211,1,1
9.92,29.0,6.06,0.0,0.7963888888888889,12.456226020230206,1,1
12.45,36.0,8.51,5.76,0.01972222222222222,631.2676056338029,1,1
4.35,26.0,0.0,0.0,0.5930555555555556,7.334894613583137,1,0
21.6,57.5,12.9,5.76,0.5555555555555556,38.88,1,1
11.0,34.5,8.21,5.76,0.6897222222222222,15.948449456302859,1,1
9.73,28.0,7.11,5.76,0.5894444444444444,16.507068803016022,1,1
3.1,25.0,5.15,0.0,1.3975,2.2182468694096604,1,1
4.1,21.5,4.46,0.0,0.5436111111111112,7.542156361778231,1,1
12.9,47.0,9.55,0.0,0.3263888888888889,39.52340425531915,1,1
8.1,25.5,4.0,0.0,0.39805555555555555,20.348918353105372,1,1
5.4,26.0,0.0,0.0,0.5508333333333333,9.803328290468988,1,0
13.36,51.0,14.64,5.76,0.36027777777777775,37.08249807247494,1,1
8.92,27.0,5.66,0.0,0.38972222222222225,22.888096935138986,1,1
8.2,24.5,5.15,0.0,0.4938888888888889,16.602924634420695,1,1
20.91,56.5,11.56,0.0,0.32555555555555554,64.22866894197952,1,1
4.79,25.5,5.26,0.0,0.40805555555555556,11.73859768550034,1,1
4.07,21.5,4.46,0.0,0.3605555555555556,11.288135593220339,1,1
36.69,116.0,20.0,25.88,0.45666666666666667,80.34306569343065,3,1
10.3,35.5,0.0,0.0,0.2936111111111111,35.08041627246926,1,0
6.66,25.5,5.26,0.0,0.48694444444444446,13.677124928693669,1,1
3.27,21.5,0.0,0.0,0.9413888888888889,3.4735910298023014,1,0
3.6,22.0,3.42,0.0,0.6619444444444444,5.438522870331515,1,1
13.11,38.5,4.08,0.0,0.6327777777777778,20.71817383669886,1,1
11.11,31.5,6.56,0.0,0.6686111111111112,16.616535105941004,1,1
6.59,27.5,0.0,0.0,0.395,16.68354430379747,1,0
12.21,42.5,8.66,0.0,0.6141666666666666,19.880597014925375,1,1
3.3,22.0,5.7,0.0,0.6911111111111111,4.77491961414791,1,1
21.39,80.5,8.2,10.5,0.7922222222222223,27.0,3,1
10.3,33.5,10.02,5.76,0.31194444444444447,33.018699910952805,1,1
21.27,57.0,14.45,0.0,0.2613888888888889,81.37300743889479,1,1
4.0,2.5,0.0,0.0,0.3927777777777778,10.183875530410184,1,0
12.87,37.0,7.66,0.0,0.595,21.630252100840337,1,1
11.7,36.0,4.0,0.0,0.7238888888888889,16.162701458173444,1,1
4.8,23.0,5.95,0.0,0.4905555555555556,9.784824462061154,1,1
3.83,21.5,4.66,0.0,0.5294444444444445,7.233997901364113,1,1
5.05,22.0,4.66,0.0,1.2144444444444444,4.158279963403476,1,1
9.4,28.5,5.85,0.0,0.3819444444444444,24.610909090909093,1,1
8.56,29.5,9.02,5.76,0.42055555555555557,20.354029062087186,1,1
8.97,26.0,6.61,5.76,0.8122222222222222,11.043775649794803,1,1
9.9,32.5,6.65,0.0,0.6952777777777778,14.238913304035158,1,1
9.21,27.0,6.81,5.76,0.6730555555555555,13.683862979777137,1,1
12.3,39.0,10.2,0.0,0.7627777777777778,16.125273124544794,1,1
8.8,32.5,8.0,5.76,0.5288888888888889,16.638655462184875,1,1
4.58,21.5,5.58,0.0,0.3516666666666667,13.023696682464454,1,1
10.53,33.0,7.91,5.76,0.3972222222222222,26.509090909090908,1,1
9.94,31.5,7.81,5.76,0.3169444444444444,31.36196319018405,1,1
7.17,22.5,5.91,5.76,0.6225,11.518072289156626,1,1
8.43,28.0,6.91,5.76,0.5197222222222222,16.220203099946552,1,1
9.29,28.0,0.08,5.76,0.5411111111111111,17.168377823408623,1,1
5.5,24.0,5.05,0.0,0.01138888888888889,482.92682926829264,1,1
5.4,25.5,5.25,0.0,0.3675,14.69387755102041,1,1
7.89,30.0,9.24,0.0,0.8322222222222222,9.48064085447263,1,1
10.47,42.0,9.71,5.76,0.4461111111111111,23.469489414694895,1,1
8.9,36.0,10.0,5.76,0.41388888888888886,21.503355704697988,1,1
6.3,22.0,3.5,0.0,0.6938888888888889,9.079263410728583,1,1
12.0,34.0,8.21,5.76,0.6916666666666667,17.349397590361445,1,1
7.04,27.0,5.76,0.0,0.49444444444444446,14.23820224719101,1,1
5.49,22.0,4.56,0.0,0.8938888888888888,6.141702921068988,1,1
11.0,31.5,3.28,0.0,0.5141666666666667,21.39384116693679,1,1
4.96,21.5,4.46,0.0,0.245,20.244897959183675,1,1
18.88,50.5,10.36,0.0,0.4363888888888889,43.26416295353278,1,1
8.26,25.0,4.73,5.76,0.7583333333333333,10.892307692307693,1,1
7.5,26.0,0.0,0.0,0.7802777777777777,9.611961552153792,1,0
14.2,41.0,0.0,0.0,0.7819444444444444,18.159857904085257,1,0
5.8,23.5,0.0,0.0,0.3136111111111111,18.49424269264836,1,0
8.86,29.0,7.31,5.76,1.0858333333333337,8.159631619339981,1,1
10.59,35.5,8.41,5.76,0.8086111111111111,13.096530401923738,1,1
7.42,24.5,6.31,5.76,0.7,10.600000000000001,1,1
6.06,22.5,0.0,0.0,0.40194444444444444,15.076710435383552,1,0
7.39,28.0,7.2,0.0,0.5863888888888888,12.602558029369968,1,1
7.2,23.0,4.85,0.0,0.4211111111111111,17.097625329815305,1,1
4.9,22.0,2.28,0.0,0.38972222222222225,12.573057733428367,1,1
13.0,40.5,8.25,0.0,0.6561111111111111,19.81371718882303,1,1
6.4,25.5,0.0,0.0,0.8113888888888889,7.887709688462855,1,0
7.37,27.0,5.56,0.0,0.6419444444444444,11.480744266551277,1,1
8.5,25.0,5.25,0.0,0.2727777777777778,31.16089613034623,1,1
15.4,43.5,8.85,0.0,0.5330555555555555,28.89004689942679,1,1
4.6,21.5,2.23,0.0,0.5766666666666667,7.976878612716763,1,1
11.2,33.0,12.15,5.76,0.39416666666666667,28.414376321353064,1,1
7.0,22.5,3.7,0.0,0.5022222222222222,13.938053097345133,1,1
5.99,23.5,4.86,0.0,0.6347222222222222,9.437199124726478,1,1
18.1,51.5,10.45,0.0,0.4161111111111111,43.497997329773035,1,1
4.4,31.0,6.45,0.0,0.6197222222222222,7.099955177050651,1,1
11.49,35.0,8.95,0.0,0.7852777777777777,14.631765122037496,1,1
14.84,42.0,10.82,0.0,0.41055555555555556,36.14614343707713,1,1
0.33,3.0,0.0,0.0,0.4261111111111111,0.7744458930899609,1,0
3.6,27.0,5.75,0.0,0.38333333333333336,9.391304347826086,1,1
19.2,54.5,0.0,0.0,0.6286111111111111,30.543526292532036,1,0
6.7,21.5,5.7,5.76,0.5008333333333334,13.377703826955075,1,1
11.96,36.5,7.46,0.0,0.5288888888888889,22.613445378151265,1,1
11.1,33.5,8.1,5.76,0.7569444444444444,14.664220183486238,1,1
10.22,31.0,7.95,0.0,0.6530555555555555,15.649510846448322,1,1
8.75,27.0,5.76,0.0,0.6561111111111111,13.33615580016935,1,1
6.4,23.5,4.0,0.0,0.7327777777777778,8.733889310083397,1,1
5.05,22.0,4.76,0.0,0.42833333333333334,11.78988326848249,1,1
3.3,22.0,4.55,0.0,0.5961111111111111,5.535880708294501,1,1
10.7,37.5,8.8,5.76,0.5072222222222222,21.095290251916754,1,1
0.3,3.0,0.85,0.0,0.7455555555555555,0.40238450074515647,1,1
6.08,26.5,2.73,0.0,0.5527777777777778,10.998994974874371,1,1
12.44,41.0,9.71,5.76,0.5936111111111111,20.95648104819841,1,1
6.35,22.0,4.66,0.0,0.5583333333333333,11.373134328358208,1,1
6.11,21.5,4.56,0.0,0.5222222222222223,11.7,1,1
16.5,48.0,7.47,0.0,0.5144444444444445,32.073434125269976,1,1
16.6,45.5,11.7,0.0,0.4166666666666667,39.84,1,1
11.23,37.0,8.71,5.76,0.4658333333333333,24.10733452593918,1,1
7.6,23.5,0.0,0.0,0.0008333333333333334,9119.999999999998,1,0
10.4,39.0,9.11,5.76,0.5472222222222223,19.00507614213198,1,1
6.37,23.5,4.96,0.0,0.021944444444444444,290.27848101265823,1,1
9.79,35.0,7.16,0.0,0.5877777777777777,16.655954631379963,1,1
7.2,23.5,5.05,0.0,0.37,19.45945945945946,1,1
8.55,27.0,6.71,5.76,0.6619444444444444,12.916491817037349,1,1
5.6,22.0,2.8,0.0,0.6533333333333333,8.571428571428571,1,1
8.23,26.5,6.95,0.0,0.016111111111111114,510.82758620689646,1,1
6.62,22.0,4.66,0.0,0.3475,19.050359712230218,1,1
5.49,21.5,0.0,0.0,0.5586111111111111,9.827946295375437,1,1
10.39,31.0,6.46,0.0,0.5822222222222222,17.845419847328245,1,1
3.6,21.5,5.55,0.0,0.2625,13.714285714285714,1,1
15.84,43.0,6.0,0.0,0.6280555555555556,25.220698805838122,1,1
7.4,21.5,5.7,0.0,0.6219444444444444,11.898168825368469,1,1
4.9,23.0,4.76,0.0,0.2836111111111111,17.277179236043096,1,1
5.66,21.5,3.34,0.0,0.48333333333333334,11.710344827586207,1,1
7.2,38.5,7.86,0.0,0.04055555555555555,177.53424657534248,1,1
10.0,34.5,6.0,5.76,0.2311111111111111,43.269230769230774,1,1
6.12,24.0,5.16,0.0,0.7036111111111111,8.697986577181208,1,1
9.97,28.0,5.86,0.0,0.41555555555555557,23.99197860962567,1,1
6.17,22.5,4.86,0.0,0.8502777777777778,7.256452139823587,1,1
8.6,27.0,5.76,0.0,0.3713888888888889,23.156320119670905,1,1
0.2,3.0,0.0,0.0,0.4088888888888889,0.4891304347826087,1,0
11.98,39.0,9.11,5.76,0.21833333333333332,54.87022900763359,1,1
8.03,24.0,5.06,0.0,0.3925,20.458598726114648,1,1
3.83,22.5,4.76,0.0,0.18722222222222223,20.456973293768545,1,1
18.13,50.0,0.0,0.0,0.5241666666666667,34.588235294117645,1,1
8.14,32.5,6.86,0.0,0.5880555555555556,13.842229570146435,1,1
9.43,29.5,7.31,5.76,0.29083333333333333,32.42406876790831,1,1
7.11,22.5,4.5,5.76,0.2738888888888889,25.959432048681542,1,1
